longitude,latitude,distance_from_green_street_m,green_percentage,crime_score,split,grid_row,grid_col,block_id
-88.17687997959082,40.12865454314268,4141.790740942015,2.5,0.0,train,285,928,118
-88.22353550690934,40.08115513283776,3262.8627346265694,4.5,0.0,train,813,531,330
-88.19761756745964,40.14345088203334,4091.2316511534095,3.0,1.9971535,train,121,751,55
-88.21458129878212,40.10618374389799,642.3338325673875,16.25,2.1705465,train,535,607,212
-88.27310127181141,40.1145147095032,2667.7484108649996,1.0,0.0,train,443,108,162
-88.17103417114397,40.12000052318713,4253.68286318927,19.25,0.0,train,381,978,159
-88.18227026308844,40.131723812953155,3938.790129028305,18.75,0.0,train,251,882,117
-88.26745940671742,40.126219744204704,2784.3618698039495,1.25,0.0,train,313,156,123
-88.20686790717596,40.091225176505844,2404.7450863753656,0.0,0.07959076,train,701,673,293
-88.19401466390333,40.06878475673188,5125.52307663095,0.0,0.0,train,950,783,395
-88.24931659364732,40.091804118900306,2129.6500786888123,0.0,0.0,train,695,311,266
-88.23710181299943,40.105484143162265,535.4737007389456,18.25,53.237965,train,543,415,208
-88.27635614562645,40.15000085212629,5285.202451995482,0.0,0.0,train,49,80,1
-88.19096494620335,40.06968168030238,5152.659560905183,0.0,0.30565935,train,940,809,376
-88.22721407992978,40.128351353878486,1983.365656189128,14.75,0.0,train,289,499,109
-88.18111293196405,40.07192073154153,5397.562813389958,0.0,0.0,train,915,893,377
-88.28131203672518,40.11514912551645,3369.485029522828,0.0,0.0,train,436,38,160
-88.1733996222566,40.11180813776393,3925.047291723615,35.25,0.0599052,train,472,958,199
-88.2834034248153,40.14261902497717,5021.052802081486,0.0,0.0,train,131,20,40
-88.1768549275553,40.08839657546039,4388.48172473085,58.5,0.0,train,732,929,298
-88.24382816665639,40.07423773707329,3996.775875408352,0.0,0.0,train,890,358,347
-88.18260992597877,40.13730810514531,4315.182010526921,0.5,0.0,train,189,879,77
-88.19610140137759,40.138765871359695,3703.1770744211644,0.0,0.0,train,173,764,75
-88.2698315985197,40.09857188790978,2678.8035113161877,17.0,0.8152617,train,620,136,242
-88.24277258096808,40.07459716896714,3954.9736076978634,0.75,0.0,train,886,367,347
-88.20548646494956,40.14012754304104,3484.5561454419967,0.0,0.0,train,158,684,73
-88.18310584274836,40.071923332956956,5296.214696033693,0.0,0.0,train,915,876,377
-88.20806678254996,40.140850859058226,3492.994588975475,0.0,0.0,train,150,662,73
-88.26632841904906,40.08316917316196,3634.737029164249,9.75,0.0,train,791,166,303
-88.21450333383642,40.08357791895279,3031.8703621429986,3.25,0.0,train,786,608,312
-88.28000479862854,40.13676347604648,4360.1472368667055,29.5,0.0,train,196,49,60
-88.26300036782077,40.12693762014972,2560.7096202429,21.75,0.0,train,305,194,123
-88.22293705733104,40.08871984672438,2424.3256685052047,100.0,0.0,train,729,536,290
-88.17133909275793,40.0903703745178,4675.397902726231,2.75,0.0,train,710,976,299
-88.25448007461574,40.088475424489985,2627.308817226285,3.5000000000000004,0.0,train,732,267,285
-88.18675347592583,40.12029167136681,2984.0464461608804,0.0,0.0,train,378,844,156
-88.19936671685427,40.14912681962889,4604.120754881396,0.0,0.0,train,58,736,34
-88.25146968528921,40.15430890170801,4957.7383286023405,0.75,0.0,train,1,292,5
-88.25794684430096,40.134679789136854,3025.668808673046,0.0,0.0,train,219,237,84
-88.27459536749846,40.150360219930995,5238.239524446295,0.0,0.0,train,45,95,1
-88.25640245481561,40.15152036683312,4740.899687683625,7.000000000000001,0.0,train,32,250,5
-88.23747111959624,40.09305580062629,1914.337300420983,0.0,18.504377,train,681,412,268
-88.21529001401034,40.103302465918176,885.5109154591768,0.0,2.1092834,train,567,601,232
-88.21989936749084,40.15266116594138,4667.970928000077,0.0,0.0,train,19,561,11
-88.2491063725938,40.072080180751,4273.687943513213,0.0,0.6149339,train,914,313,366
-88.216555189302,40.11789387095549,843.3848564447968,0.0,2.2244601,train,405,590,171
-88.2095561525865,40.096091468442125,1819.1861151429816,0.0,0.64670455,train,647,650,253
-88.21497284352442,40.150945060103204,4493.208676724875,6.25,0.0,train,38,603,12
-88.17677133025025,40.12487178360043,3964.4532364668826,0.5,0.0,train,327,929,138
-88.18999000411249,40.14326156767181,4407.219789102261,0.25,0.0,train,123,816,56
-88.19509146276201,40.115978930846865,2157.0992491256716,27.750000000000004,0.5075171,train,426,773,175
-88.17213921924296,40.14882193358439,5850.19380337767,0.0,0.0,train,61,968,39
-88.19504527865996,40.08085443751178,3904.1428414900975,2.75,0.0,train,816,774,335
-88.24523787911878,40.07198724055267,4251.887503722274,0.0,0.0,train,915,346,366
-88.17551453321954,40.11027997713701,3742.7691659318084,1.7500000000000002,44.240433,train,489,940,198
-88.2805866326581,40.143068086258914,4893.684451950615,0.0,0.0,train,126,44,40
-88.18390066597398,40.083722610684774,4253.3252864191445,0.0,0.0,train,784,869,317
-88.25738390979305,40.113334657505646,1330.6389990765151,0.0,0.0,train,456,242,184
-88.17899452132508,40.12748657197733,3921.4249673459594,13.750000000000002,0.07235778,train,298,910,118
-88.21527491237748,40.11203851594262,386.29896054557736,28.249999999999996,5.6280913,train,470,601,192
-88.25179419132093,40.07919708438849,3537.6456070051017,0.25,0.0,train,835,290,325
-88.1981114747902,40.07185175637378,4672.419347565631,0.0,0.0,train,916,748,374
-88.26693277514028,40.06452646358924,5490.279443763463,0.0,0.0,train,998,161,383
-88.28238847116879,40.0874103057864,4253.013488789417,1.0,0.0,train,744,29,280
-88.19295050970378,40.13029625742213,3140.1444555605203,0.0,1.3592963,train,267,791,115
-88.19500499174168,40.1007582639383,2351.680345098672,0.75,0.021588672,train,595,774,235
-88.1734979449894,40.11991388723746,4047.907937064407,0.25,0.0,train,382,957,159
-88.18293077440359,40.15144824644733,5497.027557703032,0.0,0.0,train,32,876,17
-88.26031172563759,40.11774959933868,1747.576098384675,15.0,0.0,train,407,217,164
-88.1711592754444,40.067314007682825,6329.12871043645,0.0,0.0,train,966,978,399
-88.28143269597224,40.11073611840239,3335.5438408661175,1.7500000000000002,0.0,train,485,37,180
-88.18037287777062,40.088311211358814,4149.5227683581725,42.5,0.0,train,733,899,297
-88.18025984603403,40.1387460151826,4570.461857133652,0.0,0.0,train,173,899,77
-88.19364330278033,40.078421055682924,4196.747315689433,0.0,0.0,train,843,786,335
-88.17459396918544,40.153058230604266,6065.7340570205715,0.0,0.0,train,14,947,18
-88.20077790476746,40.08725560407964,3042.4219437895963,28.249999999999996,0.0,train,745,725,294
-88.1847593493943,40.12019906809843,3139.7568057821113,3.5000000000000004,0.0,train,379,861,157
-88.21883495272205,40.08754504785909,2562.7917463577487,39.75,0.0,train,742,571,291
-88.19103474573707,40.09246768726973,3149.343524133456,0.0,0.4031001,train,687,808,276
-88.26009662115048,40.09955683145195,1923.3520981148083,11.5,0.0,train,609,219,244
-88.23086704196645,40.11781735465095,821.2436221692539,0.25,0.557526,train,406,468,169
-88.17012538339803,40.10757063425115,4215.7445767337595,7.000000000000001,0.0,train,519,986,219
-88.20303920132335,40.131208668870045,2678.269893917687,15.25,0.0,train,257,705,114
-88.20303753843443,40.070596518104885,4658.447032591279,0.0,0.0,train,930,706,374
-88.2810580448119,40.140456501304485,4709.6548622712735,0.0,0.0,train,155,40,60
-88.24269731963682,40.13133655876715,2345.3421886286574,1.0,0.31571454,train,256,367,107
-88.19448301423,40.069055508363164,5081.450603816854,0.0,0.0,train,947,779,375
-88.26538325835543,40.09037365285558,2953.437074807293,7.75,0.0,train,711,174,283
-88.21632087981115,40.1177135097239,830.3577514569197,0.75,3.2421644,train,407,592,171
-88.21084274965142,40.09798415267779,1582.1208390061038,96.5,0.48989153,train,626,639,252
-88.27097047253577,40.13567821807366,3736.3224851932214,1.0,0.0,train,208,126,82
-88.1999985696792,40.065999840515104,5223.917227688914,0.0,0.0,train,981,732,394
-88.24682415870406,40.115398687821816,692.1897474412253,0.25,0.08115859,train,433,332,166
-88.1701251681578,40.10766069644877,4214.968202449127,7.5,0.0,train,518,986,219
-88.17878903253711,40.11460738932625,3491.4566511491344,0.0,0.011372925,train,441,912,178
-88.23105731200133,40.069093569716635,4586.91608462597,10.5,0.0,train,947,467,369
-88.20225489484157,40.11193445040275,1470.071764607161,0.0,3.5195327,train,471,712,194
-88.2382067921526,40.154208703834854,4875.358836499028,0.0,0.0,train,2,405,8
-88.22981590379817,40.114754298217626,479.1571462824663,0.0,16.983528,train,440,477,169
-88.24114485894071,40.15141916320987,4571.524978992223,0.0,0.0,train,33,380,7
-88.23355040466494,40.127906675443306,1946.5015863736098,10.0,0.09740405,train,294,445,108
-88.18625923705034,40.07742122374774,4645.74011037096,0.0,0.0,train,854,849,356
-88.22994698079607,40.10565810297802,530.3016654894144,1.7500000000000002,34.627075,train,541,476,209
-88.26487539665855,40.129100237298594,2845.30298746555,2.5,0.0,train,281,178,103
-88.24565087797494,40.11557793037706,659.936706981789,0.0,1.0396584,train,431,342,166
-88.18191046976526,40.13523576523068,4205.716981466623,0.0,0.0,train,212,885,97
-88.1851005109732,40.07111533466758,5273.007148288598,0.0,0.0,train,924,859,377
-88.24990126625276,40.093155483239194,2001.6175469686962,18.0,0.36691186,train,680,306,266
-88.21431689461325,40.12329533218372,1472.7097881230013,57.25,0.054358,train,345,609,132
-88.20711624053442,40.083750231638305,3162.5877035058375,0.0,0.0,train,784,671,313
-88.27412277860913,40.153962453675916,5562.777360033867,4.25,0.0,train,5,99,1
-88.22953678295026,40.14402426303983,3727.711610935076,0.0,0.0,train,115,479,49
-88.21982022438934,40.129695275823856,2118.060263412201,5.0,0.0,train,274,562,111
-88.19546247539927,40.106522814551155,2092.100659792092,17.25,0.0,train,531,770,215
-88.22015996331105,40.137080703122955,2938.5029540281694,11.25,0.0,train,192,559,71
-88.24980766585641,40.073791887163644,4094.372759690039,9.25,0.0,train,895,307,346
-88.200803771817,40.13435830683821,3076.091748256258,0.0,0.0,train,222,724,94
-88.19846218786242,40.13174380187418,2947.8142299605897,80.5,0.0,train,251,744,114
-88.2321003405123,40.07720016275144,3684.9949493726326,81.0,0.0,train,857,458,349
-88.24363870114625,40.12926586129614,2118.3106834120986,0.0,0.0,train,279,359,107
-88.23530279642351,40.133131778698555,2529.975109503111,16.25,0.0,train,236,430,88
-88.27675469332695,40.093982277009495,3445.592206171546,0.0,0.0,train,671,77,261
-88.19129791656667,40.0786883927293,4280.222410941065,0.0,0.0,train,840,806,336
-88.28381062769674,40.06660636132787,5997.424754567693,0.0,0.0,train,975,17,380
-88.19231778694238,40.09580157720462,2836.4249757473804,0.0,10.47443,train,650,797,275
-88.22844754216258,40.089175281361925,2362.920155533713,13.0,0.0,train,724,489,289
-88.28426542341542,40.08624029856526,4458.980192737725,0.25,0.0,train,757,13,300
-88.25343801167787,40.07712678055806,3794.4007646111995,46.25,0.0,train,858,276,345
-88.26843095900507,40.09154621710476,3042.348321376617,4.0,0.0,train,698,148,262
-88.2525467317981,40.13683763859833,3082.0251057411615,0.0,0.0,train,195,283,65
-88.27416433947286,40.10604938114894,2754.5880048624754,0.0,0.0,train,537,99,201
-88.28380221233701,40.07822449853369,5013.339540055269,0.0,0.0,train,846,17,320
-88.27522131946027,40.10442878959814,2878.246908561692,9.25,0.0,train,555,90,221
-88.18411137175698,40.09462048093977,3495.2651929469293,17.25,0.0,train,663,867,277
-88.17286264801136,40.09073274619811,4542.221943128214,0.0,0.0,train,706,963,299
-88.21709095590948,40.07880720837704,3538.076633637373,92.5,0.0,train,839,586,331
-88.20347771228032,40.085727593489594,3080.080042131899,27.750000000000004,0.0,train,762,702,314
-88.26978079491906,40.153149595500594,5310.969266410731,0.0,0.0,train,14,136,2
-88.19616277528083,40.10823483395143,1999.9017928119858,1.7500000000000002,0.0,train,512,764,215
-88.17527097682104,40.11415232964214,3783.5928060039123,0.25,0.0,train,446,942,178
-88.22055113901827,40.113394710624725,310.0056516816057,8.75,22.265083,train,455,556,191
-88.21484915144356,40.087000662564115,2651.5005794369395,0.0,4.533803,train,748,605,292
-88.17045061723113,40.11873883151215,4270.224390629411,0.0,0.0,train,395,983,159
-88.25727824451974,40.10288733324379,1513.2006051419432,1.25,0.0,train,572,243,224
-88.22958156997223,40.114573963683696,458.6770821337065,11.75,16.670984,train,442,479,169
-88.17735232557801,40.07596856571165,5260.230515030311,0.0,0.0,train,870,925,358
-88.21896011392008,40.15284036569326,4687.844133066075,0.0,0.0,train,17,569,11
-88.2452964071795,40.1175590344121,854.1611748207044,0.0,0.07652291,train,409,345,166
-88.21057080553902,40.11878830603177,1179.1635951266442,13.5,0.0,train,395,641,152
-88.17918871626415,40.093443219487604,3924.4844330626597,0.0,0.0,train,676,909,278
-88.19692533706775,40.13750597619691,3547.4903350882014,1.25,0.0,train,187,757,75
-88.28284498791355,40.104342300947394,3516.591415810215,9.0,0.0,train,556,25,220
-88.22422259277819,40.09142294899991,2121.7414134018263,77.0,0.08085454,train,699,525,270
-88.25880027623526,40.10532001297556,1507.0159533706797,50.74999999999999,0.0,train,545,230,204
-88.25914235472649,40.114326484232365,1505.5452169467371,21.5,0.0,train,445,227,164
-88.22702178660816,40.101152324908,1036.2286545664929,0.75,3.6824973,train,591,501,230
-88.25079706405944,40.12819043750562,2122.8525700051528,4.75,0.0,train,291,298,105
-88.18848278023101,40.079315347692024,4363.50187261604,0.0,0.0,train,833,830,336
-88.18417289701051,40.0664308619961,5753.971272236724,0.0,0.0,train,976,867,397
-88.19341355185978,40.133358930548425,3359.33826594659,0.0,0.10942468,train,233,787,95
-88.25699786001051,40.14386549724332,3940.409765496326,6.5,0.0,train,117,245,44
-88.25164303641921,40.10756675046055,847.9867516579977,3.5000000000000004,0.0,train,520,291,205
-88.21645021547315,40.1106887708665,252.7483043849246,0.75,13.8489485,train,485,591,191
-88.17913200400562,40.06660438857398,5973.964886912804,0.0,0.0,train,974,910,398
-88.22178802565448,40.1460884832006,3941.6067205186646,0.0,0.0,train,92,545,30
-88.18968118610903,40.12272702176012,2868.9009522964234,0.0,0.0,train,351,819,156
-88.22850523186816,40.12799228090038,1946.0502966770982,7.249999999999999,0.32655168,train,293,488,109
-88.20390612584308,40.10716299515929,1376.7643858766894,10.75,0.0,train,524,698,213
-88.26220293184095,40.10406127617385,1828.1949508558237,84.75,0.0,train,559,201,224
-88.27406845946035,40.08137213249216,4193.847370022432,0.0,0.0,train,811,100,322
-88.26540053566262,40.07299151221931,4578.022268343933,0.0,0.0,train,904,174,363
-88.17228397806248,40.0874896826435,4769.358151327601,1.5,0.0,train,742,968,299
-88.17697893988904,40.136670205082815,4631.1918935667145,3.5000000000000004,0.0,train,196,927,78
-88.23562474479336,40.15411649205244,4860.01612812487,5.5,0.0,train,3,427,8
-88.25296757237821,40.078387337358116,3648.8520310817944,16.0,0.0,train,844,280,325
-88.18143360612265,40.08588091075691,4246.727126607893,0.0,0.0,train,760,890,317
-88.24702118300131,40.14511935854064,3896.2971638739123,18.25,0.0,train,103,330,46
-88.27862038194105,40.107222385182396,3113.144518837177,0.0,0.8270365,train,524,61,201
-88.23286010281207,40.11862966214945,915.3477875244017,13.5,0.0,train,397,451,149
-88.2775829192111,40.0849763946512,4110.663426433735,22.25,0.0,train,771,70,301
-88.22255271519451,40.108803455860595,195.71303228457558,0.25,69.639534,train,506,539,210
-88.23139327853228,40.07963124358172,3416.532574692233,100.0,0.0,train,830,464,329
-88.27930139008943,40.13595259101532,4255.189852160237,95.5,0.0,train,205,55,81
-88.17130748286522,40.10369960498251,4172.844118295293,0.0,0.0,train,562,976,239
-88.1896311148669,40.146503352497774,4724.003607421204,0.0,0.0,train,87,819,36
-88.18321467104435,40.129113238495975,3706.3274466161747,14.249999999999998,0.0,train,280,874,117
-88.25718796306857,40.078660377290106,3726.1501528629506,6.0,0.44713226,train,841,244,324
-88.17558667147789,40.12982359694039,4301.443839173911,0.0,0.0,train,272,939,118
-88.18124818867595,40.11650195464558,3318.465272373601,2.0,0.048180092,train,420,891,177
-88.2542258490641,40.1054971042579,1142.7319148887173,16.5,0.0,train,543,269,205
-88.2391844330974,40.1262002100701,1768.2209442021833,6.0,0.0,train,313,397,127
-88.18364268520696,40.14793675658398,5144.051566547806,0.0,0.0,train,71,870,37
-88.17611386811052,40.10469691676216,3749.796276803817,44.0,0.796746,train,551,935,238
-88.23182118168106,40.1072808867356,346.46705732180493,3.5000000000000004,50.28784,train,523,460,209
-88.25574844392295,40.10738944806992,1187.5754279610833,45.5,0.0,train,522,256,205
-88.17465169497267,40.07776615769682,5280.021507869177,0.0,0.0,train,850,948,358
-88.27312897949436,40.08308284412704,3997.5256047659946,0.0,0.0,train,792,108,302
-88.2314242717482,40.13745141181052,3001.8148976320686,0.0,0.0,train,188,463,69
-88.22695639754407,40.14312130164652,3622.395475162772,0.0,0.0,train,125,501,50
-88.26031345961826,40.11612847712675,1669.0586227228166,0.0,0.0,train,425,217,164
-88.22127475208192,40.10132703287231,1028.140804288527,52.0,5.604128,train,589,550,231
-88.19221057245045,40.14767732947558,4722.70714821364,0.0,0.0,train,74,797,35
-88.20062758873557,40.10427728359041,1749.7443925238101,41.0,0.0,train,556,726,234
-88.17287089593721,40.08722030867734,4743.590447767145,43.75,0.0,train,745,963,299
-88.26796414296312,40.08920432122444,3197.8088843295986,0.0,0.0,train,724,152,283
-88.2105297721009,40.07636873804244,3877.996572598373,0.0,0.0,train,866,642,352
-88.17970800248382,40.12325459573505,3663.8629112596414,0.0,0.0,train,345,904,138
-88.18202565827688,40.08326986239136,4403.128950196055,1.5,0.0,train,789,885,317
-88.22414339706542,40.14095719545865,3376.6347053773006,0.0,0.0,train,149,525,50
-88.23305318177002,40.06702386189155,4812.717438908982,100.0,0.0,train,970,450,389
-88.18255228503857,40.11028935275075,3142.795724493796,0.0,0.0,train,489,880,197
-88.28035360640848,40.140906491377585,4703.812989802405,0.0,0.0,train,150,46,60
-88.25534635703886,40.15133953665311,4699.394306024904,0.5,0.18065274,train,34,259,5
-88.21593487246241,40.13752680735756,3002.027032847987,0.0,0.0,train,187,595,71
-88.17906839911399,40.094794000087,3862.9198590402193,96.25,0.0,train,661,910,278
-88.27414208711055,40.13171714803022,3613.971871948085,5.75,0.0,train,252,99,101
-88.27379315278893,40.12820454309099,3345.2123192150266,6.5,0.0,train,291,102,102
-88.25330231880199,40.09288769461801,2139.9328370864114,11.0,0.0,train,683,277,265
-88.25546876311175,40.14692658583001,4227.638843806373,0.0,0.0,train,83,258,25
-88.1847054083086,40.144966082562306,4826.291633714712,0.0,0.0,train,104,861,57
-88.18844631427484,40.09651730095843,3069.88263117255,1.0,0.0,train,642,830,256
-88.25479488643329,40.12062798550439,1571.2595620198956,1.7500000000000002,0.0,train,375,264,145
-88.25911424872129,40.14017433042559,3621.644833011335,0.0,0.062332224,train,158,227,64
-88.2403483413049,40.13304587761802,2530.4263991996227,94.5,0.0,train,237,387,87
-88.28461095967936,40.09497653828973,3983.599220996586,23.25,0.0,train,660,10,260
-88.18513318578644,40.11011255888838,2923.0974188007035,0.0,0.19049916,train,491,858,197
-88.28118351699206,40.12982922676592,3964.9995031395624,1.5,0.0,train,273,39,100
-88.21597034689061,40.11690259362811,756.6110599297805,0.0,11.649326,train,416,595,171
-88.28531666817841,40.09200476127708,4187.213045823361,2.25,0.0,train,693,4,260
-88.2842669752285,40.08407878942147,4606.432131394882,13.5,0.0,train,781,13,300
-88.25969943103357,40.14161569650284,3788.4004914877814,0.0,0.0,train,142,222,44
-88.27520222786391,40.12685432525818,3357.5603962140235,0.0,0.0,train,306,90,121
-88.27789703799085,40.13135875760224,3835.5747984638265,0.0,0.054044284,train,256,67,101
-88.19919008509585,40.11958624489953,1990.708564655005,0.0,0.0,train,386,738,154
-88.206060483345,40.08401926520705,3165.67500323243,2.75,0.0,train,781,680,313
-88.17514699682997,40.11703415655199,3840.296171835172,16.25,3.7603047,train,414,943,178
-88.28481254378922,40.14135875565566,5007.947806800765,0.75,0.0,train,145,8,40
-88.2760194918135,40.13162803018577,3729.2917563090414,12.25,0.08798877,train,253,83,101
-88.24218028247007,40.07918991863134,3444.8502406684115,15.75,0.0,train,835,372,327
-88.22019804092211,40.11411486575983,389.2530778340373,0.75,14.429037,train,447,559,171
-88.21828232091734,40.06755051401242,4783.351211775342,0.0,0.0,train,964,576,391
-88.20244839535107,40.13336949399579,2910.4300890921336,35.0,0.0,train,233,710,94
-88.18919746150233,40.12957114992697,3325.801188361352,21.5,0.0,train,275,823,116
-88.17516973813642,40.107217382255556,3790.952656671553,7.000000000000001,0.0,train,523,943,218
-88.20819850434687,40.133015601402235,2663.889525862955,4.25,0.0,train,237,661,93
-88.19902544856512,40.14363264738521,4056.384404057695,0.0,1.8177869,train,119,739,54
-88.19932507601506,40.11058016067099,1712.6315565873845,0.0,8.5213585,train,486,737,194
-88.28178519892775,40.10992571318488,3365.2674765587703,0.0,0.0,train,494,34,180
-88.23306720340453,40.137362783857455,2995.2196343431424,2.5,0.0,train,189,449,68
-88.23457283688786,40.15105349712283,4517.929652238082,0.0,0.0,train,37,436,8
-88.24186874943767,40.13673963526425,2943.4641458500487,0.0,0.0,train,196,374,67
-88.23588690072758,40.13493351424983,2731.130982205432,0.0,0.0,train,216,425,88
-88.18648358058209,40.13668264760146,4031.324555185435,3.25,0.0,train,196,846,76
-88.25843685633707,40.11585709154675,1510.5356038933346,14.75,0.0,train,428,233,164
-88.22959826261425,40.10358635173433,760.962711486413,0.0,14.005295,train,564,479,229
-88.1988020958234,40.078337098429735,3992.4327137402806,0.0,0.0,train,844,742,334
-88.21934639326015,40.13239667546022,2417.7320003665545,1.5,1.4409432,train,244,566,91
-88.26184268451676,40.11207662086459,1677.681603927599,0.75,0.023389228,train,470,204,184
-88.25479975629186,40.116395056977325,1266.4460098370823,0.25,0.0,train,422,264,165
-88.25472588313876,40.07865873280987,3660.18555173243,23.75,0.0,train,841,265,325
-88.17524240319834,40.12649082666879,4157.193317979198,0.0,0.0,train,309,942,138
-88.20857915836,40.117345180025424,1187.5804055830322,0.0,0.1327181,train,411,658,173
-88.26867298638588,40.083620820216616,3710.979172191529,3.0,0.0,train,786,146,302
-88.20871652131298,40.10635770764759,1027.5855332847384,0.0,0.0,train,533,657,213
-88.27600897312907,40.144146654643194,4737.375124305431,0.25,0.0,train,114,83,41
-88.18046183416848,40.15333631135765,5789.167766763151,0.0,0.0,train,11,897,17
-88.18497253434846,40.07606863816676,4831.703696813789,0.75,0.0,train,869,860,357
-88.25388896448185,40.092617910101765,2188.997569746131,11.5,0.0,train,686,272,265
-88.27027567242303,40.125680938221485,2937.76975055777,0.0,0.0,train,319,132,122
-88.26163559854476,40.085868251089195,3165.8099454622866,2.0,0.0,train,761,206,304
-88.21447607806806,40.099248815244806,1331.1424701891358,1.7500000000000002,0.44584224,train,612,608,252
-88.18565280393302,40.08678699489531,3910.389208724161,2.5,0.0,train,750,854,317
-88.25548109954896,40.1361191516421,3087.4736117512907,0.25,0.0,train,203,258,85
-88.26604788285466,40.12991148434176,2979.2615407190992,0.0,0.0,train,272,168,103
-88.2776593600789,40.13505119203918,4084.333459861944,27.250000000000004,0.0,train,215,69,81
-88.25742544696688,40.07595864245948,4015.9792371512603,0.0,0.0,train,871,242,344
-88.19478376701984,40.09418342414049,2782.394475205033,0.0,0.48816788,train,668,776,275
-88.18710020571432,40.12272379168497,3064.8572393164122,0.0,0.0,train,351,841,156
-88.26182834639249,40.12576609308067,2397.6590580530274,0.75,0.0,train,318,204,124
-88.22305170015582,40.090341086631156,2244.135829123085,25.0,1.9840767,train,711,535,290
-88.18929311582383,40.13983834748385,4137.006966723504,70.25,0.0,train,161,822,76
-88.1812329378581,40.12334667073496,3548.177310976874,0.0,0.0,train,344,891,137
-88.20218014241074,40.089778959152184,2741.3918345361385,4.0,0.7168768,train,717,713,294
-88.21492145333472,40.112938779670706,461.33589072117763,4.0,8.180828,train,460,604,192
-88.23670865280796,40.134664016444084,2702.840731839249,0.0,0.0,train,219,418,88
-88.25262818044365,40.06793978347704,4775.677289779819,0.5,0.0,train,960,283,385
-88.20559316293159,40.08311812183102,3273.3717351313153,1.7500000000000002,0.0,train,791,684,313
-88.26106522884507,40.07082737434408,4656.536896622605,0.0,0.0,train,928,211,364
-88.21593378751476,40.13815724067745,3071.7012526823264,0.0,0.0,train,180,595,71
-88.21819220020718,40.12104769211814,1162.270622596406,1.25,0.016144097,train,370,576,151
-88.24811305161279,40.11657045476138,861.6224196702321,3.25,0.5842306,train,420,321,166
-88.24165693653615,40.11971770772147,1053.5362013163315,0.0,0.28002125,train,385,376,147
-88.19712949225332,40.094006080625164,2648.387768373971,3.75,0.56055236,train,670,756,275
-88.28447171877646,40.12568779753784,3983.2778591678402,0.25,0.0,train,319,11,120
-88.27415575422646,40.115956252064834,2788.396592918378,0.5,0.0,train,427,99,161
-88.21594541017362,40.13140259438026,2326.2099498853554,43.5,0.0,train,255,595,111
-88.1786641798963,40.11793953044184,3567.610232299264,1.7500000000000002,0.0,train,404,913,178
-88.24901723796003,40.14431027138117,3828.6196628423186,22.5,0.0,train,112,313,46
-88.21889638947883,40.12086826540659,1138.5289504448388,22.25,0.3963217,train,372,570,151
-88.2350676068069,40.13349182793653,2569.4773302864483,9.75,0.0,train,232,432,88
-88.28553304766518,40.11794287946719,3783.0153478703514,0.0,0.0,train,405,2,160
-88.26516454476777,40.07452244597219,4416.236665772129,0.0,0.0,train,887,176,343
-88.18005079508598,40.07507153749646,5181.579791233847,0.0,0.0,train,880,902,358
-88.22481591949003,40.08701042803117,2610.3818174191233,30.5,0.0,train,748,520,290
-88.25045787890186,40.11765290513784,1078.9216026261092,0.0,0.0,train,408,301,166
-88.1916471588509,40.136418894027926,3715.629070351856,0.0,0.0,train,199,802,76
-88.1778474881082,40.06444115586602,6233.684657422697,0.0,0.0,train,998,921,398
-88.17260269906963,40.10153990760341,4116.508077291837,28.749999999999996,0.0,train,586,965,239
-88.24295261899631,40.115755981062826,617.6435509332662,0.0,5.6511817,train,429,365,167
-88.25008980646858,40.13089179746913,2389.6028486192,0.5,0.0,train,261,304,106
-88.25323428413299,40.15088778559677,4610.993080930281,23.25,0.0,train,39,277,5
-88.28046104086376,40.153695335704604,5820.4789645768515,0.0,0.0,train,8,45,0
-88.20159521739389,40.149849871295444,4612.793665077777,32.0,0.0,train,50,717,34
-88.28492490750916,40.14838363690046,5581.27467174618,0.0,0.0,train,67,7,20
-88.19098876714904,40.114532962907994,2461.8579214278907,0.0,0.0,train,442,808,176
-88.23194743044681,40.10124680366099,1016.026254478277,0.0,9.796357,train,590,459,229
-88.20526462047539,40.133282580476454,2790.2125844950115,3.75,0.0,train,234,686,93
-88.27389620069022,40.14459589941102,4671.093001087584,21.0,0.0,train,109,101,42
-88.21363509392624,40.11068589579721,492.6907049973756,16.25,1.2134731,train,485,615,192
-88.2617228348758,40.114508233333076,1721.9500914435055,13.0,0.0,train,443,205,164
-88.19706156815427,40.12804961317709,2715.6584615497336,0.0,0.038407978,train,292,756,115
-88.21016978353653,40.08096156782562,3386.3402666471166,0.0,0.0,train,815,645,332
-88.27239439607004,40.11793671173157,2703.887839732076,0.25,0.0,train,405,114,162
-88.21236190076608,40.10104787947096,1221.3023061264137,0.0,0.47918198,train,592,626,232
-88.24154495251405,40.115754874036774,613.4231272282905,0.25,2.4918232,train,429,377,167
-88.20852546468673,40.14670538192012,4112.560095024498,0.0,0.0,train,85,658,33
-88.2563748734325,40.07190511094226,4419.469388473843,31.75,0.0,train,916,251,365
-88.20652835850152,40.14778395513102,4269.894622816834,0.0,0.0,train,73,675,33
-88.1978027244705,40.109317514533494,1848.1142017821896,0.0,0.0,train,500,750,215
-88.24300657481884,40.07495760387335,3915.2055239476113,0.0,0.0,train,882,365,347
-88.2542173976072,40.11279216302766,1054.3866133089884,1.0,0.0,train,462,269,185
